,0
1680,0.5708942
1681,0.53914875
1682,0.54241586
1683,0.6394535
1684,0.45872626
1685,0.4144807
1686,0.6656156
1687,0.3598184
1688,0.45160192
1689,0.43108636
1690,0.6576623
1691,0.78931427
1692,0.07914468
1693,0.056326747
1694,0.5888853
1695,0.88278455
1696,1.033189
1697,0.7382728
1698,0.5335042
1699,0.83992094
1700,0.7130005
1701,0.7513212
1702,0.63081396
1703,0.931853
1704,0.84336644
1705,0.24241683
1706,0.5954898
1707,0.51598275
1708,0.5364095
1709,0.5223151
1710,0.6601917
1711,0.7817785
1712,0.702939
1713,0.6192982
1714,0.6707138
1715,0.57512844
1716,0.5400979
1717,0.45534337
1718,0.55807966
1719,0.3491469
1720,0.6842182
1721,0.5123759
1722,0.7923373
1723,0.89232534
1724,1.3306763
1725,1.0797197
1726,1.2173033
1727,0.9915328
1728,0.7756874
1729,0.9913275
1730,0.7823014
1731,0.978542
1732,0.7053631
1733,0.682383
1734,0.64557534
1735,0.65647745
1736,0.864494
1737,0.5381848
1738,0.31562194
1739,0.0976606
1740,0.37117904
1741,0.71467394
1742,0.5124681
1743,0.64903843
1744,0.5750885
1745,0.522026
1746,0.45340437
1747,0.3553998
1748,0.43891734
1749,0.37982047
1750,0.43257838
1751,0.64879733
1752,0.34263495
1753,0.5119013
1754,0.66803956
1755,0.794548
1756,0.69368625
1757,0.8430913
1758,1.0355477
1759,0.8489031
1760,1.0161115
1761,0.7374345
1762,0.6181332
1763,0.6921394
1764,0.5506329
1765,0.42499366
1766,0.5
1767,0.39626706
1768,0.30872273
1769,0.37129146
1770,0.535429
1771,0.488821
1772,0.56703585
1773,0.42590076
1774,0.5982481
1775,0.48436803
1776,0.5078912
1777,0.4908298
1778,0.42250594
1779,0.5391285
1780,0.5379381
1781,0.40359005
1782,0.4581023
1783,0.6990746
1784,0.48331404
1785,0.5100873
1786,0.6586222
1787,0.72587675
1788,0.47985244
1789,0.92372346
1790,0.8584095
1791,0.8174073
1792,0.7628715
1793,0.9151142
1794,0.31320843
1795,0.04962153
1796,0.5004146
1797,0.49208686
1798,0.5411765
1799,0.3666795
1800,0.5613784
1801,0.56682783
1802,0.6265467
1803,0.5583388
1804,0.3749632
1805,0.49433914
1806,0.54886186
1807,0.5104548
1808,0.45178407
1809,0.5236739
1810,0.3896705
1811,0.48376253
1812,0.32371184
1813,0.5675822
1814,0.61452144
1815,0.67946726
1816,0.66116583
1817,0.49077997
1818,0.52583134
1819,0.7190335
1820,0.69586873
1821,0.71740615
1822,0.71280277
1823,0.5251981
1824,0.2444002
1825,0.124675326
1826,0.19180454
1827,0.8736142
1828,0.37104073
1829,0.78639907
1830,0.49587074
1831,0.6642418
1832,0.44765472
1833,0.6985278
1834,0.65118563
1835,0.5463222
1836,0.47690487
1837,0.5939675
1838,0.47528547
1839,0.5686347
1840,0.42022413
1841,0.51772547
1842,0.64155376
1843,0.6381623
1844,0.5619152
1845,0.68643326
1846,0.8534232
1847,0.5325902
1848,0.56313133
1849,0.4575707
1850,0.5795247
1851,0.61763936
1852,0.6800835
1853,0.5751745
1854,0.01433121
1855,0.4890333
1856,0.81552273
1857,0.43503118
1858,0.6825022
1859,0.8822061
1860,0.9214324
1861,0.5902575
1862,0.46115422
1863,0.516278
1864,0.71830106
1865,0.6870229
1866,0.53466845
1867,0.5322965
1868,0.5713936
1869,0.66402215
1870,0.65299857
1871,0.44075915
1872,0.5670776
1873,0.5821198
1874,0.4719396
1875,0.52842915
1876,0.5138845
1877,0.61639315
1878,0.34771127
1879,0.56913024
1880,0.5454453
1881,0.35791925
1882,0.47457883
1883,0.32074323
1884,0.76931447
1885,0.87893385
1886,0.9978054
1887,0.65117997
1888,0.6188548
1889,0.73353803
1890,0.82061577
1891,0.933367
1892,0.35579798
1893,0.4892531
1894,0.60193413
1895,0.6438069
1896,0.62154645
1897,0.4604751
1898,0.5853982
1899,0.4251027
1900,0.7613524
1901,0.61466706
1902,0.62724465
1903,0.55022305
1904,0.69042677
1905,0.4995185
1906,0.67107344
1907,0.37867483
1908,0.5586401
1909,0.67392814
1910,0.4798295
1911,0.58953196
1912,0.5546721
1913,0.4592674
1914,0.5926264
1915,0.06724512
1916,0.46889633
1917,0.9837651
1918,0.8811769
1919,1.0633503
1920,0.8079877
1921,0.7402191
1922,1.0664523
1923,1.5785953
1924,0.6938595
1925,0.663025
1926,0.5136199
1927,0.41859657
1928,0.43096107
1929,0.44414058
1930,0.6001161
1931,0.4959027
1932,0.4929149
1933,0.52144295
1934,0.39500868
1935,0.6000739
1936,0.55534565
1937,0.67074853
1938,0.50754607
1939,0.5086898
1940,0.59429765
1941,0.7313993
1942,0.5164909
1943,0.5369268
1944,0.7505604
1945,0.71817344
1946,0.81132525
1947,0.23886818
1948,0.21893491
1949,0.87656033
1950,0.68820363
1951,0.8169237
1952,0.7453366
1953,0.5123239
1954,0.0
1955,0.50673854
1956,0.8660436
1957,0.1812749
1958,0.33098024
1959,0.5806021
1960,0.42173305
1961,0.6006086
1962,0.6100491
1963,0.6681059
1964,0.5017298
1965,0.43367618
1966,0.34244525
1967,0.6775446
1968,0.63294494
1969,0.611799
1970,0.7185079
1971,0.48809323
1972,0.60503316
1973,0.63745487
1974,0.12052877
1975,0.25813195
1976,0.6332625
1977,0.68370605
1978,0.70078355
1979,0.8519866
1980,0.74275523
1981,0.5585262
1982,0.8226415
1983,0.9395739
1984,0.85052633
1985,0.43943945
1986,0.89109945
1987,0.9635902
1988,0.8310311
1989,0.28691548
1990,0.5828707
1991,0.53679836
1992,0.4893032
1993,0.5932888
1994,0.6721545
1995,0.64884543
1996,0.71043396
1997,0.68370736
1998,0.60560465
1999,0.41183186
2000,0.61558896
2001,0.6692772
2002,0.59494317
2003,0.72383153
2004,0.44240117
2005,0.63494223
2006,0.66494554
2007,0.072446786
2008,0.006782081
2009,0.1746988
2010,0.30173242
2011,0.6913319
2012,0.85371864
2013,0.8976713
2014,0.9660194
2015,1.0125911
2016,1.0214413
2017,0.8659985
2018,0.7083224
2019,0.8494624
2020,0.54138803
2021,0.6234466
2022,0.5732973
2023,0.43929586
2024,0.58996844
2025,0.61290795
2026,0.6995825
2027,0.53799415
2028,0.6912638
2029,0.48964572
2030,0.65633553
2031,0.60398406
2032,0.7206748
2033,0.69780034
2034,0.5477838
2035,0.6666667
2036,0.56811774
2037,0.20161085
2038,0.3855192
2039,0.5183121
2040,0.610748
2041,1.2720913
2042,0.961183
2043,1.0096643
2044,0.9010327
2045,0.8602101
2046,0.5341008
2047,0.7773913
2048,0.9309948
2049,1.0692432
2050,0.7722147
2051,0.4933942
2052,0.34394774
2053,0.45426944
2054,0.43440154
2055,0.45620373
2056,0.55631673
2057,0.63752705
2058,0.7038633
2059,0.63330024
2060,0.6331864
2061,0.7426789
2062,1.0399756
2063,0.5254771
2064,0.5413218
2065,0.5798461
2066,0.62205327
2067,0.39910182
2068,0.498489
2069,0.4722426
2070,0.52356374
2071,0.5007311
2072,0.8060549
2073,0.8429334
2074,0.9094177
2075,0.0
2076,0.7940447
2077,1.0208684
2078,0.9264871
2079,1.0375323
2080,0.41548616
2081,0.43394715
2082,0.4476413
2083,0.5374793
2084,0.6749178
2085,0.508997
2086,0.5727099
2087,0.6030111
2088,0.70650417
2089,0.59943694
2090,0.65425533
2091,0.62501204
2092,0.5339755
2093,0.57293016
2094,0.5746226
2095,0.67705834
2096,0.68705094
2097,0.6574302
2098,0.7723358
2099,1.1734796
2100,1.0718712
2101,0.0
2102,0.7638691
2103,0.9141009
2104,1.0777723
2105,0.62333274
2106,0.6368961
2107,0.58151156
2108,0.517666
2109,0.6567829
2110,0.67194176
2111,0.603144
2112,0.720136
2113,0.4828623
2114,0.5492182
2115,0.55853325
2116,0.47713646
2117,0.565098
2118,0.57222825
2119,0.5867608
2120,0.35832822
2121,0.45649117
2122,0.5148683
2123,0.75269616
2124,0.66384476
2125,0.8088079
2126,0.79154277
2127,1.3722275
2128,0.6225166
2129,0.83994335
2130,0.87531805
2131,1.0839454
2132,1.0329437
2133,3.3735938
2134,0.618189
2135,0.52864635
2136,0.4614739
2137,0.48619294
2138,0.58137727
2139,0.6675736
2140,0.4097466
2141,0.5136425
2142,0.65602887
2143,0.7302709
2144,0.62665474
2145,0.5823041
2146,0.6143359
2147,0.6812005
2148,0.57194066
2149,0.5822547
2150,0.6004243
2151,0.5964885
2152,0.7591257
2153,0.6521341
2154,0.6976463
2155,0.65180767
2156,0.86680764
2157,0.7099861
2158,0.81238246
2159,0.9411342
2160,0.7206392
2161,0.5127708
2162,0.59796286
2163,0.63326585
2164,0.49862427
2165,0.6050523
2166,0.7054916
2167,0.5018984
2168,0.54368436
2169,0.8765182
2170,0.68757904
2171,0.63869864
2172,0.57735544
2173,0.3882695
2174,0.72621673
2175,0.5682127
2176,0.49974367
2177,0.38630402
2178,0.65098906
2179,0.6058604
2180,0.6106493
2181,0.5632959
2182,1.3541666
2183,0.6288366
2184,0.8887824
2185,0.7881098
2186,0.91258913
2187,1.2541469
2188,0.28697884
2189,0.51151675
2190,0.8137117
2191,1.0984505
2192,0.7916223
2193,0.7796261
2194,0.7861171
2195,0.4301257
2196,0.73477405
2197,0.5076391
2198,1.2009034
2199,0.825141
2200,0.91324997
2201,0.5438713
2202,0.5943525
2203,0.8583493
2204,0.70886695
2205,0.41483238
2206,0.43276173
2207,0.61477554
2208,0.5624925
2209,0.6073148
2210,0.31542802
2211,0.76360226
2212,1.0422885
2213,0.74730736
2214,0.7262693
2215,1.1384282
2216,0.68421054
2217,0.7324653
2218,8.672728
2219,0.622696
2220,0.63976663
2221,0.5159
2222,0.8133155
2223,0.5685907
2224,0.6787556
2225,0.65735406
2226,0.7793064
2227,0.81378585
2228,0.8616287
2229,0.37684834
2230,0.20050062
2231,0.46395713
2232,0.51637965
2233,0.17570664
2234,0.44093302
2235,0.8186898
2236,0.20733304
2237,0.52867943
2238,0.6306163
2239,0.685
2240,0.71981424
2241,0.8179232
2242,0.82009584
2243,0.92858887
2244,1.6053946
2245,0.8295302
2246,0.5952598
2247,0.72389275
2248,0.637794
2249,0.66847277
2250,0.698698
2251,0.9678206
2252,1.7358631
2253,0.9070371
2254,0.93169487
2255,1.2008061
2256,0.97399217
2257,0.8356377
2258,0.6133562
2259,0.4885973
2260,0.4940295
2261,0.55765474
2262,1.1251541
2263,0.8450176
2264,0.6234568
2265,2.3173077
2266,0.40812722
2267,0.859375
2268,1.0100671
2269,0.69958615
2270,0.64138734
2271,0.78563243
2272,0.95680404
2273,0.8322059
2274,0.73624545
2275,0.6361643
2276,0.41230768
2277,0.5975214
2278,0.82566166
2279,0.82787985
2280,0.8751986
2281,0.5733333
2282,0.7543933
2283,0.8873529
2284,0.580835
2285,0.6146106
2286,0.5990991
2287,0.32952735
2288,0.5303857
2289,0.6602081
2290,0.40388387
2291,0.68730456
2292,0.86466163
2293,0.7670251
2294,0.5546312
2295,2.1383812
2296,1.357616
2297,0.8505435
2298,0.90592664
2299,0.9667185
2300,0.8093653
2301,0.8886978
2302,0.689034
2303,0.54032457
2304,0.6955999
2305,0.996712
2306,0.81867415
2307,1.2092841
2308,1.1389611
2309,0.5800327
2310,0.5254949
2311,0.63373595
2312,0.6496269
2313,0.6300125
2314,0.3477322
2315,0.8745833
2316,0.88119483
2317,1.08
2318,0.66344917
2319,1.2622774
2320,0.31793118
2321,0.9883311
2322,0.81616765
2323,0.8689459
2324,0.5951833
2325,1.012206
2326,0.78216046
2327,0.6216887
2328,0.67182386
2329,0.6796865
2330,0.5206927
2331,0.7445183
2332,0.9568419
2333,0.83178806
2334,0.8140496
2335,0.45303643
2336,0.8713235
2337,1.161374
2338,0.81497556
2339,0.67089653
2340,0.9703424
2341,0.28288707
2342,0.5262136
2343,4.2941175
2344,0.801898
2345,0.51056844
2346,0.9513249
2347,0.7914947
2348,0.73708767
2349,0.24178895
2350,0.62045455
2351,0.8720395
2352,0.7756982
2353,0.669212
2354,0.5916065
2355,0.9371
2356,0.8279689
2357,1.4169884
2358,0.9495614
2359,0.9822676
2360,0.6636297
2361,0.9306206
2362,0.8736801
2363,0.75319755
2364,0.6866656
2365,0.62447697
2366,0.78474784
2367,1.0714285
2368,1.2846203
2369,0.9834627
2370,0.6167036
2371,0.8449319
2372,0.43926057
2373,0.5778636
2374,0.74408233
2375,1.1440266
2376,0.7353062
2377,0.70103693
2378,0.8601021
2379,0.8358423
2380,0.6797398
2381,0.830089
2382,0.18865867
2383,0.95264626
2384,0.26726604
2385,0.44750535
2386,0.96629214
2387,0.6924794
2388,0.7444226
2389,0.4765363
2390,0.39050484
2391,0.7823129
2392,1.8130312
2393,0.7529412
2394,0.8854902
2395,0.7597257
2396,0.943308
2397,0.9178559
2398,0.3562698
2399,0.6869424
2400,0.78242964
2401,0.9803729
2402,0.48766604
2403,0.4229263
2404,1.1256728
2405,0.6409715
2406,0.714505
2407,0.89517623
2408,0.5036744
2409,0.27201673
2410,0.6122009
2411,0.7487709
2412,0.2963615
2413,0.9467766
2414,1.4556701
2415,1.1253012
2416,0.94351465
2417,0.7622842
2418,0.7819209
2419,0.8017627
2420,0.8190317
2421,0.93533254
2422,0.10704728
2423,0.85466796
2424,0.9393468
2425,1.0397394
2426,0.10559567
2427,0.5573303
2428,0.4463277
2429,0.0
2430,0.9817276
2431,0.9481132
2432,0.846289
2433,0.6869908
2434,0.54414934
2435,0.50878906
2436,1.0271108
2437,0.5410095
2438,0.42667508
2439,0.77221143
2440,0.76064175
2441,0.72837144
2442,0.9173702
2443,0.7113323
2444,0.33016562
2445,1.2302026
2446,0.9011782
2447,0.6688365
2448,0.4423418
2449,0.8880597
2450,0.9391892
2451,0.41862795
2452,0.5381997
2453,0.6970443
2454,0.97796935
2455,1.0151707
2456,2.2875
2457,0.7350236
2458,0.4487485
2459,0.508596
2460,0.5959172
2461,0.847843
2462,0.63892734
2463,0.77781636
2464,0.9040853
2465,0.8581787
2466,0.19351067
2467,0.73421264
2468,1.0010158
2469,0.77578473
2470,0.3623541
2471,1.5368663
2472,0.80331063
2473,1.1560596
2474,0.7659049
2475,0.41081643
2476,0.46991184
2477,0.0
2478,0.8845619
2479,0.5574342
2480,0.5288734
2481,0.46558228
2482,0.24029575
2483,0.8374761
2484,1.320211
2485,0.34437087
2486,0.15116279
2487,0.4248906
2488,0.9710005
2489,0.4560547
2490,0.057190083
2491,0.7695351
2492,0.6238271
2493,0.36503497
2494,0.35322693
2495,0.5987261
2496,0.7099651
2497,0.2125931
2498,0.6625583
2499,0.57458276
2500,0.59976596
2501,0.4482301
2502,0.3951673
2503,0.33260632
2504,1.0255814
2505,0.85853887
2506,1.6385422
2507,0.01184908
2508,0.014582303
2509,0.7755949
2510,0.83576125
2511,0.55773956
2512,0.53354734
2513,1.0068259
2514,1.4558823
2515,0.6199723
2516,1.1575875
2517,0.8842105
2518,0.38319823
2519,0.47259697
2520,0.14074828
2521,0.75750357
2522,24.882353
2523,0.76234
2524,0.8385944
2525,0.5142276
2526,0.7370856
2527,0.10096055
2528,0.06701209
2529,0.3241512
2530,1.0102898
2531,0.900895
2532,0.36755487
2533,0.90528035
2534,1.3932039
2535,0.16710183
2536,0.74311924
2537,0.6761658
2538,0.81266147
2539,1.8076448
2540,0.9247697
2541,0.7366412
2542,0.6377912
2543,0.06502732
2544,0.5715023
2545,0.2265
2546,0.7027285
2547,0.8723633
2548,0.5265432
2549,0.5108499
2550,0.83507305
2551,0.894453
2552,0.51053864
2553,0.5860899
2554,0.9218713
2555,0.8559415
2556,0.220425
2557,0.89163464
2558,0.5295755
2559,0.99276155
2560,0.9408042
2561,0.5062096
2562,0.37772676
2563,0.18728374
2564,0.52434826
2565,0.8086546
2566,0.72727275
2567,1.0772154
2568,0.22405852
2569,0.40578264
2570,0.3888889
2571,0.1880706
2572,0.61271775
2573,0.13090712
2574,0.25396827
2575,0.8182243
2576,0.04732957
2577,0.20157818
2578,0.6551529
2579,0.5330073
2580,1.029885
2581,0.54800403
2582,0.572619
2583,0.79068696
2584,0.81099474
2585,1.0158416
2586,0.078486875
2587,0.22519685
2588,0.281725
2589,0.59454226
2590,1.5090909
2591,0.9429371
2592,0.82218456
2593,0.024966443
2594,0.027479092
2595,0.6724551
2596,0.38624337
2597,0.44327274
2598,0.84626895
2599,0.6718588
2600,0.8295851
2601,0.93833333
2602,0.72989905
2603,0.3573676
2604,0.48735118
2605,0.61643535
2606,0.7907464
2607,0.28842995
2608,0.3151055
2609,0.8364175
2610,1.0345769
2611,0.8576895
2612,0.8304113
2613,0.95924133
2614,0.24925403
2615,0.26824033
2616,0.29387408
2617,0.370606
2618,0.36271143
2619,0.68212914
2620,0.78294575
2621,0.80547655
2622,0.7854118
2623,0.73236585
2624,0.8569327
2625,0.475875
2626,0.3511381
2627,0.26141563
2628,0.10760127
2629,0.15257406
2630,0.42166257
2631,0.5180133
2632,1.0558411
2633,0.9227053
2634,0.8050303
2635,0.63575864
2636,0.65139663
2637,0.56724066
2638,0.30921468
2639,0.0072743306
2640,0.054605052
2641,0.649105
2642,0.9057437
2643,1.1595405
2644,1.2382479
2645,0.7601594
2646,0.37416157
2647,0.6193511
2648,0.5063762
2649,0.57321227
2650,0.34697017
2651,0.2003522
2652,0.53123075
2653,0.7859798
2654,1.1316338
2655,0.58763295
2656,0.50818366
2657,0.29734674
2658,0.19895498
2659,0.21634495
2660,0.3808906
2661,0.55271953
2662,0.7040498
2663,0.6409911
2664,0.40339234
2665,0.6939812
2666,0.54075265
2667,0.64635366
2668,0.6082065
2669,0.8824192
2670,0.48198465
2671,0.60861206
2672,0.6525058
2673,0.6284682
2674,0.59985244
2675,0.47546497
2676,0.56055844
2677,0.72032684
2678,0.5451733
2679,0.50550425
2680,0.8874111
2681,0.5839337
2682,0.5064208
2683,0.65567106
2684,0.4673895
2685,0.6428352
2686,0.5980833
2687,0.59601873
2688,0.6669088
2689,0.5945077
2690,0.5605184
2691,0.6327032
2692,0.68547565
2693,0.5054786
2694,0.5578915
2695,0.40416306
2696,0.5747448
2697,0.4408076
2698,0.757283
2699,0.75178766
2700,0.63080263
2701,0.5844511
2702,0.54550856
2703,0.5389777
2704,0.5012922
2705,0.62465197
2706,0.55589056
2707,0.68402886
2708,0.69576466
2709,0.72147727
2710,0.084843904
2711,0.21146315
2712,0.4412555
2713,0.4784838
2714,0.5549439
2715,0.5109383
2716,0.638493
2717,0.53236663
2718,0.5803871
2719,0.7363127
2720,0.70065594
2721,0.1883746
2722,0.14976482
2723,0.17122518
2724,0.7666535
2725,0.5254394
2726,0.54654986
2727,0.39504856
2728,0.5385743
2729,0.4513131
2730,0.705153
2731,0.21821693
2732,0.17881669
2733,0.15636823
2734,0.61555314
2735,0.5330478
2736,0.5185558
2737,0.55413103
2738,0.48741305
2739,0.57016987
2740,0.17942248
2741,0.27210885
2742,0.47216496
2743,0.61093247
2744,0.28398085
2745,0.49616006
2746,0.6075845
2747,0.84317344
2748,0.0
2749,0.44259343
2750,0.27743158
2751,0.5691203
2752,1.1131904
2753,0.88720554
2754,0.4092384
2755,0.40272963
2756,0.8669283
2757,0.6920627
2758,0.5455662
2759,0.70125115
2760,0.9160173
2761,0.50448716
2762,0.05527244
2763,0.21540965
2764,0.6591682
2765,0.7649789
2766,0.6587751
2767,0.5986821
2768,0.46162876
2769,0.59959036
2770,0.21922731
2771,0.47574875
2772,0.62280995
2773,0.6849497
2774,0.66023004
2775,0.19272813
2776,0.5050676
2777,0.6403935
2778,0.86748844
2779,0.64962816
2780,0.8099264
2781,0.5922344
2782,0.41067702
2783,0.078830086
2784,0.4538515
2785,0.87252945
2786,0.6184506
2787,0.61268955
2788,0.62136775
2789,0.8215864
2790,0.7230715
2791,0.726498
2792,0.8701495
2793,0.56431645
2794,0.13359328
2795,0.21765296
2796,0.33958945
2797,0.8346859
2798,0.5150309
2799,0.6805052
2800,0.68178326
2801,0.7084768
2802,0.6184293
2803,0.45721498
2804,0.5174609
2805,0.49319455
2806,0.14293833
2807,0.14972611
2808,0.50711846
2809,0.7746002
2810,0.97498184
2811,0.74935496
2812,0.8245425
2813,0.87486327
2814,0.5935242
2815,0.3737585
2816,0.33768332
2817,0.49464798
2818,0.037678976
2819,0.015019763
2820,0.57411456
2821,0.7681469
2822,0.7177898
2823,0.41025642
2824,0.49103874
2825,0.9164118
2826,0.7727395
2827,0.9522968
2828,0.8067362
2829,0.41142303
2830,0.8217822
2831,0.59324217
2832,0.4956583
2833,0.69995797
2834,0.6636262
2835,0.46744412
2836,0.61994004
2837,0.7099706
2838,0.5754428
2839,0.7495591
2840,0.063480206
2841,0.55954486
2842,0.06467662
2843,0.12162825
2844,0.0
2845,0.5294748
2846,0.12050209
2847,0.46580774
2848,0.15689811
2849,0.06317093
2850,0.7055016
2851,0.3634882
2852,0.42016807
2853,0.3434196
2854,0.33859852
2855,0.35675612
2856,0.8125327
2857,0.608298
2858,0.41926345
2859,0.35095784
2860,0.23687871
2861,0.28439045
2862,0.79357
2863,0.7508656
2864,0.6388368
2865,0.5517124
2866,0.29081634
2867,0.41724107
2868,0.7568622
2869,0.617259
2870,0.74214894
2871,0.32020566
2872,0.40385458
2873,0.5025102
2874,0.5275084
2875,0.7214035
2876,0.6174092
2877,0.74491096
2878,0.7713438
2879,0.7368775
2880,0.59878284
2881,0.43857786
2882,0.73860675
2883,0.8154093
2884,0.8141236
2885,0.6830335
2886,0.7361809
2887,0.6341608
2888,0.52565545
2889,0.5078854
2890,0.6036336
2891,0.828606
2892,0.9510638
2893,0.65048313
2894,0.68536264
2895,0.64223236
2896,0.8121401
2897,0.6811904
2898,0.6811068
2899,0.6413203
2900,0.6703187
2901,0.7606845
2902,0.7736867
2903,0.7700563
2904,0.8262884
2905,0.5434966
2906,0.5264816
2907,0.7037122
2908,0.8349888
2909,0.74140686
2910,0.6389792
2911,0.65200156
2912,0.9172734
2913,0.82814527
2914,0.6983947
2915,0.6396003
2916,0.47964656
2917,0.6682423
2918,0.62958
2919,0.5840996
2920,0.76690704
2921,0.59709686
2922,0.54162943
2923,0.7423826
2924,0.60985875
2925,0.7002321
2926,0.6133763
2927,0.7496393
2928,0.570245
2929,0.5337784
2930,0.7569167
2931,0.53742516
2932,0.6619275
2933,0.57895374
2934,0.6111163
2935,0.6140036
2936,0.6613274
2937,0.7486426
2938,0.7233046
2939,0.902104
2940,0.5443061
2941,0.85974026
2942,0.7888752
2943,0.63850594
2944,0.53584975
2945,0.68926
2946,0.5411293
2947,0.82750666
2948,0.7956349
2949,0.7199865
2950,0.9148063
2951,0.6491101
2952,0.8197267
2953,0.5816411
2954,0.7727582
2955,0.64297974
2956,0.6733846
2957,0.68676245
2958,0.6366456
2959,0.63343346
2960,0.55012876
2961,0.75692695
2962,0.8155954
2963,0.6039457
2964,0.8455381
2965,0.69985294
2966,0.5004246
2967,0.6409235
2968,0.716683
2969,0.5510691
2970,0.59290314
2971,0.9478827
2972,0.4970721
2973,0.7296793
2974,0.752314
2975,0.77228963
2976,0.6698132
2977,0.6762151
2978,0.68384117
2979,0.6497591
2980,0.5276546
2981,0.681621
2982,0.32532158
2983,0.5948488
2984,0.70368695
2985,0.8603101
2986,0.7410724
2987,0.69556904
2988,0.8455042
2989,0.7326581
2990,0.6718691
2991,0.55911976
2992,0.732053
2993,0.64636105
2994,0.38715175
2995,0.6723955
2996,0.59903896
2997,0.7614115
2998,0.9218561
2999,0.55833334
3000,0.5232151
3001,0.68267584
3002,0.7322256
3003,0.81427264
3004,0.5594122
3005,0.33469453
3006,0.686321
3007,0.47626185
3008,0.3919579
3009,0.8014236
3010,0.76664394
3011,0.52168894
3012,0.6108973
3013,0.6439138
3014,0.6532518
3015,0.5713285
3016,0.69366795
3017,0.48757204
3018,0.36551395
3019,0.65589476
3020,0.6660687
3021,0.6512034
3022,0.59447163
3023,0.6299766
3024,0.45180663
3025,0.46331048
3026,0.43838343
3027,0.54313517
3028,0.61881655
3029,0.60371435
3030,0.5762995
3031,0.27640647
3032,0.42797434
3033,0.34212545
3034,0.49211773
3035,0.5370656
3036,0.57001823
3037,0.5925926
3038,0.5663175
3039,0.39699063
3040,0.62370217
3041,0.5232164
3042,0.7314578
3043,0.47436583
3044,0.40520075
3045,0.32460693
3046,0.381002
3047,0.5910915
3048,0.5342001
3049,0.6850342
3050,0.28844926
3051,0.29501575
3052,0.72122276
3053,0.54373443
3054,0.699067
3055,0.8061013
3056,0.6234739
3057,0.5723548
3058,0.43251985
3059,0.45595416
3060,0.5764159
3061,0.69351023
3062,0.69170415
3063,0.75341207
3064,0.49719438
3065,0.6971796
3066,0.5832329
3067,0.5196674
3068,0.41387767
3069,0.5232116
3070,0.34719428
3071,0.18376328
3072,0.18718502
3073,0.39648876
3074,0.35326198
3075,0.23072071
3076,0.54327995
3077,0.355026
3078,0.40811133
3079,0.33637238
3080,0.25459796
3081,0.46907488
3082,0.5457642
3083,0.5710665
3084,0.10730182
3085,0.11062168
3086,0.47529718
3087,0.79842466
3088,0.48165137
3089,0.64526606
3090,0.29934692
3091,0.106943876
3092,0.5087176
3093,0.5687438
3094,0.2122715
3095,0.053527348
3096,0.02565159
3097,0.5884881
3098,0.5199753
3099,0.12390088
3100,0.2460597
3101,0.58255595
3102,0.5816652
3103,0.40011466
3104,0.5822686
3105,0.60625
3106,0.017779993
3107,0.030235736
3108,0.9376655
3109,0.4919779
3110,0.44946057
3111,0.19214517
3112,0.1036845
3113,0.21164021
3114,0.02370443
3115,0.89002556
3116,0.7371658
3117,0.5352782
3118,0.7194948
3119,0.63276124
3120,0.49140805
3121,0.68222445
3122,0.7045323
3123,0.2443265
3124,0.46833372
3125,0.27651846
3126,0.06469263
3127,0.24550636
3128,0.6832082
3129,0.3917233
3130,0.50487083
3131,0.46890217
3132,0.7103517
3133,0.72140193
3134,0.5277347
3135,0.6382596
3136,0.717937
3137,0.27482784
3138,0.37953487
3139,0.5588235
3140,0.41448963
3141,0.5220806
3142,0.58252937
3143,0.5799966
3144,0.60188377
3145,0.688897
3146,0.5199769
3147,0.43190935
3148,0.46348405
3149,0.74944764
3150,0.8075532
3151,0.50358504
3152,0.6064815
3153,0.50377625
3154,0.21403392
3155,0.50261325
3156,0.80075824
3157,0.68859357
3158,0.27230647
3159,0.30391595
3160,0.24680641
3161,0.4163883
3162,0.46667933
3163,0.5749427
3164,0.48140842
3165,0.39529392
3166,0.6667675
3167,0.62991774
3168,0.36314943
3169,0.30293906
3170,0.46881822
3171,0.9650618
3172,0.7205104
3173,0.9225101
3174,0.2433155
3175,0.5324021
3176,0.7823315
3177,0.49313664
3178,0.24149446
3179,0.11058824
3180,0.038012795
3181,0.13823904
3182,0.7779234
3183,0.6163643
3184,0.5492933
3185,0.4650258
3186,0.53785074
3187,0.53910065
3188,0.6978231
3189,0.30311018
3190,0.40926212
3191,0.6163435
3192,0.65971446
3193,0.76177794
3194,0.95461947
3195,0.4813416
3196,0.25339127
3197,0.34668818
3198,0.7807986
3199,0.6670105
3200,0.5220105
3201,0.26179287
3202,0.3694079
3203,0.2181436
3204,0.73138875
3205,1.0519236
3206,0.6011409
3207,0.81350446
3208,0.6479235
3209,0.68972087
3210,0.4638628
3211,0.34006968
3212,0.4483644
3213,0.7381368
3214,0.753674
3215,0.76855046
3216,0.70518076
3217,0.64475614
3218,0.50886935
3219,0.48459348
3220,0.52476877
3221,0.468638
3222,0.53148407
3223,0.17085077
3224,0.35406613
3225,0.040113263
3226,0.3456284
3227,0.4841163
3228,0.7050845
3229,0.72929364
3230,0.4891997
3231,0.45254853
3232,0.36691678
3233,0.26925173
3234,0.595021
3235,0.7896048
3236,0.63744646
3237,0.8147404
3238,0.5614875
3239,0.6195606
3240,0.655951
3241,0.51722145
3242,0.52487415
3243,0.57172996
3244,0.39317968
3245,0.35571396
