,Loc ID,Accuracy,n_in,n_out,n_gt
595,9153200_5822800,0.1,1,9,8
596,8864000_5688000,0.0,0,11,1
597,9364800_5524400,0.12745098039215685,13,89,85
598,9154000_5815200,0.10975609756097561,9,73,211
599,8812000_5990000,0.08333333333333333,2,22,158
600,8291600_5496000,0.06086956521739131,7,108,171
601,9362000_5525200,0.06756756756756757,5,69,42
602,9273600_5672400,0.034482758620689655,3,84,299
603,8494000_5771200,0.06756756756756757,5,69,84
604,9060000_5684000,0.24324324324324326,9,28,64
605,8493200_5776000,0.0,0,2,5
606,9060400_5681600,0.13333333333333333,2,13,9
607,8370800_5551200,0.0,0,5,163
608,8591200_5544800,0.0,0,9,232
609,9056400_5687600,0.0,0,4,5
610,8286400_5496400,0.023809523809523808,2,82,285
611,8336000_5492400,0.13725490196078433,14,88,114
612,8365200_5548800,0.01020408163265306,1,97,4
613,9149600_5814800,0.25161290322580643,39,116,223
614,8335200_5489600,0.0,0,19,21
615,9268800_5672800,0.0,0,0,100
616,9148800_5820000,0.054945054945054944,5,86,247
617,9159600_5821600,0.0,0,0,4
618,9364000_5526800,0.13513513513513514,10,64,107
619,9284400_5867200,0.0,0,17,11
620,9056000_5682800,0.0,0,10,32
621,8500000_5772800,0.2923076923076923,57,138,282
622,9279600_5865200,0.08641975308641975,7,74,178
623,9061200_5679200,0.07407407407407407,4,50,153
624,9069200_5688400,0.0,0,1,10
625,9066000_5677600,0.17391304347826086,4,19,87
626,9062000_5689200,0.078125,5,59,87
627,9280000_5861200,0.044585987261146494,7,150,22
628,8492800_5771200,0.0,0,5,15
629,8494000_5767600,0.12352941176470589,21,149,573
630,9148000_5818800,0.24,36,114,185
631,9059600_5688400,0.22580645161290322,14,48,50
632,9152000_5815600,0.1440329218106996,35,208,124
633,8490000_5770800,0.07633587786259542,10,121,326
634,8286800_5496400,0.09009009009009009,10,101,317
635,9054400_5682000,0.0,0,2,4
636,8506800_5771200,0.1095890410958904,8,65,192
637,9150400_5822000,0.16842105263157894,16,79,263
638,8496800_5773600,0.4157303370786517,74,104,508
639,9060000_5684800,0.22413793103448276,13,45,59
640,9062000_5688400,0.14,7,43,119
641,8369200_5548400,0.0,0,86,24
642,8494800_5768800,0.29411764705882354,50,120,160
643,9064400_5677200,0.0,0,1,4
644,8829200_5994800,0.11666666666666667,7,53,60
645,9060400_5680400,0.046153846153846156,3,62,51
646,9376800_5522400,0.0,0,42,19
647,8810800_5992400,0.0,0,1,8
648,9301600_5556800,0.044444444444444446,2,43,125
649,8592000_5534000,0.02857142857142857,1,34,176
650,9066000_5680800,0.2222222222222222,2,7,8
651,9065600_5687600,0.2878787878787879,19,47,63
652,9265600_5671600,0.0,0,42,45
653,8586800_5534400,0.16853932584269662,15,74,181
654,9154000_5819600,0.10344827586206896,12,104,356
655,8865600_5686400,0.10303030303030303,17,148,86
656,8506800_5763200,0.017241379310344827,1,57,193
657,8495200_5768000,0.15873015873015872,20,106,222
658,8825600_5995600,0.14893617021276595,7,40,53
659,9064800_5687600,0.1276595744680851,6,41,52
660,9060000_5678800,0.0,0,2,26
661,9058800_5690800,0.0,0,1,15
662,9604000_6073600,0.06547619047619048,11,157,85
663,8588800_5540000,0.17964071856287425,30,137,471
664,8587200_5539200,0.1864406779661017,22,96,128
665,9363600_5528800,0.13513513513513514,5,32,78
666,9278000_5866400,0.07692307692307693,1,12,129
667,9063200_5682000,0.16455696202531644,13,66,134
668,9154000_5811600,0.0,0,51,94
669,8336000_5491600,0.08641975308641975,7,74,153
670,8863200_5687600,0.0,0,0,1
671,8287200_5498000,0.08080808080808081,8,91,340
672,9061600_5682800,0.10909090909090909,6,49,66
673,9063200_5681600,0.09259259259259259,5,49,128
674,8595600_5541600,0.03225806451612903,1,30,180
675,9146400_5814800,0.0,0,9,19
676,9063600_5683600,0.03409090909090909,3,85,175
677,8490400_5770000,0.09395973154362416,14,135,445
678,9066400_5680000,0.11320754716981132,12,94,249
679,9070400_5686400,0.0,0,1,6
680,9282000_5675200,0.0,0,66,31
681,8336800_5494800,0.02459016393442623,3,119,34
682,8494000_5778000,0.0989010989010989,9,82,135
683,9060400_5683600,0.5061728395061729,82,80,324
684,9070400_5682000,0.0,0,14,3
685,8488800_5770800,0.0989010989010989,9,82,188
686,9376800_5527200,0.06666666666666667,1,14,49
687,9295200_5560800,0.2328767123287671,17,56,94
688,8589600_5544000,0.16666666666666666,1,5,8
689,8585600_5541600,0.41379310344827586,48,68,83
690,8368400_5550800,0.0,0,97,3
691,8508800_5766000,0.05102040816326531,5,93,464
692,8288800_5498800,0.125,14,98,150
693,8495200_5775200,0.12751677852348994,19,130,425
694,9157600_5816000,0.12,12,88,50
695,9376400_5526800,0.1794871794871795,7,32,79
696,8490400_5774800,0.1320754716981132,21,138,443
697,8494000_5773200,0.2,20,80,80
698,9151600_5814800,0.15753424657534246,23,123,92
699,8494400_5776400,0.18018018018018017,20,91,253
700,9368800_5524400,0.12121212121212122,12,87,81
701,9272000_5874800,0.0,0,2,1
702,8371200_5550400,0.0,0,59,3
703,8819200_5992800,0.1111111111111111,1,8,28
704,8335200_5496400,0.0,0,56,14
705,8334000_5491600,0.018518518518518517,1,53,5
706,8590000_5626000,0.27388535031847133,43,114,200
707,8490400_5773600,0.1566265060240964,13,70,148
708,8494800_5775600,0.15333333333333332,23,127,352
709,8367600_5548400,0.027586206896551724,4,141,3
710,8596400_5538000,0.15126050420168066,18,101,339
711,8489200_5773200,0.027777777777777776,1,35,112
712,8370400_5550400,0.05343511450381679,7,124,24
713,9602000_6072000,0.061068702290076333,8,123,77
714,8504400_5769600,0.11428571428571428,16,124,158
715,8289200_5497600,0.2537313432835821,34,100,138
716,9277200_5860400,0.0,0,25,33
717,9062800_5689600,0.16666666666666666,12,60,38
718,9282400_5867600,0.08823529411764706,6,62,18
719,9370400_5525200,0.0,0,11,29
720,8497200_5765200,0.10377358490566038,11,95,258
721,9364000_5524400,0.0,0,53,25
722,9060400_5681200,0.07317073170731707,3,38,122
723,9364000_5521200,0.037037037037037035,2,52,35
724,8820000_5995200,0.15315315315315314,17,94,149
725,9370400_5517600,0.03225806451612903,1,30,65
726,9290800_5563600,0.0,0,6,3
727,9370000_5524800,0.029411764705882353,1,33,41
728,8366000_5548400,0.017543859649122806,1,56,3
729,9155200_5822400,0.0,0,0,40
730,8824400_5992000,0.16363636363636364,9,46,68
731,9268000_5669600,0.009259259259259259,1,107,76
732,8597200_5533600,0.0,0,0,3
733,9158800_5814400,0.09375,3,29,324
734,8333600_5491600,0.0851063829787234,4,43,42
735,8494800_5772000,0.2,21,84,58
736,9062800_5678000,0.0,0,0,14
737,9064800_5684800,0.044444444444444446,2,43,212
738,9146400_5819600,0.057971014492753624,4,65,296
739,8492000_5776000,0.34285714285714286,12,23,39
740,8494800_5768000,0.22727272727272727,30,102,459
741,8599600_5535600,0.08333333333333333,2,22,101
742,9154800_5822000,0.05555555555555555,2,34,9
743,9157200_5818000,0.0,0,0,190
744,8334800_5491600,0.015384615384615385,1,64,126
745,9066400_5683200,0.06818181818181818,3,41,80
746,9368400_5526000,0.10227272727272728,9,79,76
747,8589200_5539200,0.1568627450980392,24,129,231
748,8496400_5765600,0.14285714285714285,11,66,69
749,9605600_6069600,0.03333333333333333,1,29,27
750,8336400_5491600,0.09389671361502347,20,193,139
751,8369600_5551600,0.03333333333333333,1,29,17
752,8590800_5625200,0.2079207920792079,21,80,209
753,8591600_5530000,0.6666666666666666,2,1,584
754,8589200_5630400,0.37,37,63,71
755,9274000_5872800,0.011235955056179775,1,88,45
756,8367200_5548400,0.0,0,103,2
757,9062800_5689200,0.20952380952380953,22,83,75
758,8827600_5995600,0.14285714285714285,3,18,18
759,8581600_5540400,0.0,0,1,4
760,8505600_5764000,0.0,0,16,4
761,8338000_5490800,0.041666666666666664,7,161,14
762,8499600_5772000,0.46745562130177515,79,90,369
763,9068000_5682000,0.38181818181818183,42,68,42
764,8491600_5774000,0.09090909090909091,12,120,272
765,8817200_5992000,0.2670807453416149,43,118,253
766,8506400_5765200,0.18681318681318682,17,74,89
767,9062400_5678000,0.0,0,0,80
768,8286800_5496800,0.03571428571428571,6,162,438
769,8490800_5774800,0.1111111111111111,6,48,136
770,9064800_5686400,0.125,7,49,50
771,8499200_5772400,0.26785714285714285,45,123,290
772,9604000_6066800,0.024390243902439025,1,40,14
773,8817200_5996000,0.15432098765432098,25,137,282
774,9157200_5818400,0.0,0,1,1
775,8288000_5496400,0.07926829268292683,13,151,300
776,9066800_5679200,0.1111111111111111,1,8,10
777,9298000_5561200,0.10869565217391304,10,82,54
778,9154800_5816800,0.041237113402061855,4,93,97
779,8864400_5686400,0.061224489795918366,6,92,41
780,9061200_5682000,0.1375,11,69,108
781,9156800_5820000,0.0,0,1,9
782,8491600_5772800,0.05333333333333334,4,71,186
783,8818000_5992000,0.047619047619047616,5,100,53
784,9064400_5686400,0.0,0,3,7
785,9362800_5527200,0.01282051282051282,1,77,120
786,9299600_5559200,0.0,0,19,31
787,8292400_5499200,0.009523809523809525,2,208,323
788,8502400_5769600,0.09322033898305085,11,107,356
789,8494800_5773200,0.2553191489361702,36,105,155
790,9155200_5818000,0.0,0,9,1
791,9285200_5866800,0.06060606060606061,4,62,6
792,9064400_5678400,0.14285714285714285,1,6,6
793,8290000_5496400,0.09090909090909091,15,150,201
794,8814000_5991200,0.036585365853658534,3,79,105
795,8829600_5992800,0.0,0,15,13
796,9061200_5684800,0.20224719101123595,18,71,149
797,8828800_5992000,0.0,0,4,5
798,9061200_5690000,0.0,0,53,381
799,9145200_5817200,0.045454545454545456,8,168,696
800,9279200_5868000,0.0,0,17,49
801,9062800_5688800,0.0,0,70,123
802,9058400_5692000,0.047619047619047616,3,60,261
803,9062400_5689200,0.0990990990990991,11,100,355
804,8492800_5769200,0.18023255813953487,31,141,77
805,9297600_5563600,0.11363636363636363,5,39,85
806,8489600_5771200,0.07258064516129033,9,115,333
807,9058400_5689600,0.02040816326530612,1,48,284
808,9062000_5688800,0.07766990291262135,8,95,155
809,9274000_5675200,0.0,0,0,103
810,9600800_6071600,0.0392156862745098,10,245,176
811,8818800_5990400,0.06282722513089005,12,179,159
812,9296800_5556000,0.0,0,36,140
813,9065200_5677200,0.0,0,0,4
814,9294400_5559600,0.20408163265306123,40,156,131
815,9266000_5671200,0.0,0,8,33
816,8597200_5534000,0.1724137931034483,5,24,71
817,8334400_5490400,0.32075471698113206,34,72,15
818,9367600_5515600,0.06666666666666667,2,28,27
819,8366000_5548800,0.03076923076923077,2,63,48
820,8499200_5764400,0.08284023668639054,14,155,299
821,8370400_5551200,0.1509433962264151,8,45,6
822,8494400_5767600,0.21153846153846154,33,123,524
823,9368800_5530800,0.3090909090909091,17,38,37
824,8494800_5771200,0.3888888888888889,56,88,357
825,9296800_5564800,0.0,0,52,1
826,9061600_5688400,0.06086956521739131,7,108,249
827,9058800_5682800,0.10638297872340426,5,42,205
828,8490800_5769600,0.10810810810810811,20,165,497
829,9368000_5530400,0.03278688524590164,2,59,179
830,8492400_5774000,0.1518987341772152,12,67,131
831,9061600_5681200,0.07272727272727272,4,51,93
832,9370800_5528400,0.06349206349206349,8,118,370
833,9068800_5680400,0.0,0,0,5
834,9283200_5868000,0.02857142857142857,2,68,4
835,9063200_5684000,0.10526315789473684,6,51,53
836,8492000_5769200,0.13559322033898305,16,102,78
837,8587200_5538000,0.09900990099009901,10,91,366
838,9369600_5523200,0.0,0,19,10
839,8494800_5768400,0.1702127659574468,24,117,156
840,9299600_5562000,0.0,0,15,1
841,9146000_5820400,0.07317073170731707,3,38,209
842,8366800_5550400,0.0,0,12,15
843,9061600_5678000,0.125,1,7,20
844,9064800_5679600,0.043010752688172046,4,89,233
845,9602400_6066400,0.0,0,0,2
846,9065200_5680000,0.425,34,46,45
847,9284400_5871600,0.0,0,155,2
848,8494800_5766800,0.13402061855670103,26,168,397
849,8337200_5491200,0.02586206896551724,3,113,15
850,9363200_5517600,0.0,0,8,5
851,8507600_5769600,0.0,0,63,294
852,9295600_5553600,0.0,0,21,80
853,8589600_5628800,0.3404255319148936,32,62,131
854,8491600_5768800,0.13821138211382114,17,106,68
855,9366400_5522400,0.104,13,112,88
856,9159200_5816000,0.14705882352941177,5,29,86
857,9292800_5564800,0.08571428571428572,6,64,168
858,9064400_5680800,0.08433734939759036,7,76,114
859,9067600_5682400,0.0,0,30,44
860,8494000_5772000,0.30344827586206896,44,101,334
861,9052000_5682400,0.0,0,0,283
862,9066000_5682400,0.08333333333333333,4,44,212
863,9299600_5559600,0.06060606060606061,2,31,50
864,8337200_5494800,0.0,0,78,6
865,8291600_5499600,0.05806451612903226,9,146,403
866,9374800_5524000,0.0,0,0,155
867,9157200_5820000,0.0,0,4,2
868,9152400_5816800,0.20588235294117646,28,108,164
869,9063600_5684000,0.13333333333333333,10,65,217
870,8336800_5491600,0.017094017094017096,2,115,43
871,9061600_5679200,0.01639344262295082,1,60,205
872,8584000_5539200,0.30973451327433627,35,78,99
873,8334400_5493200,0.018072289156626505,3,163,50
874,9284000_5868000,0.028169014084507043,2,69,278
875,8828000_5996400,0.0,0,38,6
876,9302400_5560800,0.12941176470588237,11,74,329
877,8495200_5769200,0.4125874125874126,59,84,445
878,9062400_5688800,0.1,7,63,212
879,9154400_5814000,0.08333333333333333,12,132,353
880,9154400_5810400,0.0,0,0,59
881,9052000_5682000,0.0,0,5,17
882,9144400_5816400,0.0,0,11,19
883,9066400_5678000,0.16666666666666666,1,5,35
884,9368400_5521600,0.13008130081300814,16,107,85
885,8289200_5494400,0.03937007874015748,5,122,303
886,9153600_5819600,0.22988505747126436,40,134,139
887,8493200_5776800,0.13496932515337423,22,141,171
888,8822400_5997200,0.13953488372093023,12,74,197
889,9064800_5681600,0.5,35,35,73
890,8828000_5995600,0.0,0,16,21
891,8812800_5991600,0.35,7,13,6
892,8334800_5494400,0.07207207207207207,8,103,53
893,8830400_5994000,0.23809523809523808,5,16,10
894,9271200_5863200,0.05660377358490566,6,100,295
895,8494800_5777200,0.11304347826086956,13,102,420
896,8820800_5992800,0.09803921568627451,5,46,204
897,9368800_5528800,0.0,0,28,22
898,8492800_5777600,0.18032786885245902,11,50,7
899,8490000_5774800,0.14516129032258066,9,53,255
900,9601600_6069200,0.15671641791044777,42,226,557
901,8812000_5991200,0.11290322580645161,7,55,39
902,9153200_5812400,0.12299465240641712,23,164,167
903,8493200_5768400,0.10256410256410256,16,140,554
904,9148800_5817600,0.1885245901639344,23,99,370
905,8368400_5548000,0.006289308176100629,1,158,7
906,8593600_5538400,0.0918918918918919,17,168,525
907,8821600_5998400,0.11214953271028037,12,95,304
908,9301600_5559200,0.0,0,11,2
909,9064000_5682000,0.2184873949579832,26,93,70
910,9062400_5690400,0.06666666666666667,3,42,79
911,8865200_5684000,0.0,0,0,1
912,8491200_5770000,0.05755395683453238,8,131,607
913,8594000_5626800,0.20300751879699247,27,106,240
914,9271200_5678000,0.0,0,4,10
915,8288000_5498800,0.08955223880597014,12,122,339
916,8370800_5549600,0.0,0,104,1
917,9142800_5820000,0.029411764705882353,1,33,464
918,9064800_5678400,0.07142857142857142,1,13,29
919,9060000_5690800,0.038461538461538464,1,25,104
920,9292000_5563200,0.0,0,1,3
921,9279200_5873200,0.0,0,127,1
922,8492400_5774800,0.08771929824561403,10,104,316
923,9063600_5688400,0.045454545454545456,3,63,202
924,8491200_5773600,0.04918032786885246,3,58,271
925,9059600_5690400,0.034482758620689655,1,28,67
926,8504800_5770800,0.07971014492753623,11,127,512
927,8825200_5996800,0.08888888888888889,4,41,78
928,9374000_5524000,0.1038961038961039,8,69,218
929,8335600_5494000,0.19,19,81,61
930,8816400_5995600,0.1794871794871795,7,32,48
931,8825600_5992800,0.0,0,16,22
932,9605600_6073200,0.08928571428571429,10,102,303
933,9063200_5690400,0.0,0,22,2
934,9270800_5670000,0.0625,7,105,197
935,8820000_5988000,0.15384615384615385,4,22,19
936,9056800_5689600,0.0,0,1,3
937,9272400_5865200,0.08571428571428572,3,32,60
938,9301200_5561600,0.0,0,17,32
939,9065600_5681200,0.0,0,6,19
940,8334400_5496800,0.0,0,66,110
941,8492000_5767600,0.2671232876712329,39,107,164
942,9060000_5690400,0.1276595744680851,6,41,264
943,9150400_5822400,0.17045454545454544,15,73,73
944,9606400_6073200,0.11057692307692307,23,185,157
945,8824800_5992800,0.02702702702702703,1,36,5
946,8495200_5767600,0.1342281879194631,20,129,381
947,9156000_5819200,0.2608695652173913,12,34,13
948,9605200_6069600,0.06796116504854369,7,96,116
949,9373600_5526400,0.08888888888888889,4,41,177
950,9066800_5681200,0.0,0,21,56
951,8493600_5774000,0.1590909090909091,14,74,114
952,8589600_5626800,0.336734693877551,33,65,163
953,9363600_5514400,0.0,0,4,375
954,9298400_5555600,0.07142857142857142,1,13,85
955,9378400_5528800,0.07017543859649122,4,53,109
956,9065600_5677600,0.0,0,6,16
957,9277600_5670400,0.05357142857142857,6,106,107
958,8490800_5774000,0.044642857142857144,5,107,450
959,9143600_5820000,0.0,0,15,2
960,8334800_5493600,0.029197080291970802,4,133,67
961,9369600_5528000,0.06097560975609756,5,77,79
962,9371200_5533600,0.0,0,24,44
963,9070400_5690000,0.0,0,2,2
964,8495600_5767600,0.2251655629139073,34,117,297
965,8338400_5492000,0.1,5,45,12
966,9608000_6072400,0.11965811965811966,14,103,101
967,8491600_5776800,0.12582781456953643,19,132,101
968,9069200_5688000,0.18181818181818182,6,27,84
969,8290400_5498800,0.18085106382978725,17,77,103
970,9066400_5681200,0.0,0,0,32
971,9277200_5870400,0.11235955056179775,10,79,21
972,9374400_5524800,0.06722689075630252,8,111,234
973,8333600_5492800,0.0975609756097561,4,37,8
974,9068000_5678800,0.09482758620689655,11,105,278
975,8592800_5528000,0.0,0,18,2
976,9601600_6072800,0.09411764705882353,8,77,74
977,9268400_5670400,0.03773584905660377,4,102,39
978,8337600_5494800,0.0,0,68,4
979,8494000_5766000,0.05263157894736842,6,108,70
980,8334400_5490000,0.0,0,86,6
981,8494800_5774800,0.08860759493670886,14,144,392
982,9151600_5812800,0.0782608695652174,9,106,454
983,8291600_5498800,0.03571428571428571,1,27,27
984,9296400_5556400,0.08620689655172414,5,53,118
985,9276000_5862800,0.09375,9,87,125
986,8590000_5533200,0.15942028985507245,11,58,38
987,8494000_5768800,0.13580246913580246,11,70,159
988,9366000_5516800,0.016129032258064516,1,61,149
989,8492800_5776400,0.045454545454545456,1,21,13
990,8335200_5490400,0.043478260869565216,2,44,20
991,9367600_5532400,0.04411764705882353,3,65,135
992,8290400_5496000,0.058823529411764705,10,160,208
993,9604000_6076000,0.014084507042253521,1,70,128
994,9068800_5683200,0.0,0,4,11
995,9052400_5682400,0.0,0,0,24
996,9299200_5554400,0.0,0,5,212
997,9061600_5689200,0.0,0,9,14
998,9280400_5874000,0.0,0,2,1
999,8288000_5494400,0.06976744186046512,9,120,138
1000,8490400_5771600,0.05737704918032787,7,115,310
1001,9066800_5681600,0.12903225806451613,8,54,255
1002,9369200_5518000,0.07692307692307693,2,24,133
1003,9379200_5528800,0.0,0,0,79
1004,8590800_5628800,0.4146341463414634,85,120,241
1005,9366000_5523200,0.13829787234042554,13,81,68
1006,9160800_5821600,0.0,0,0,354
1007,9144400_5814800,0.0,0,5,5
1008,8335600_5493200,0.38071065989847713,75,122,112
1009,9302800_5558400,0.0,0,1,33
1010,8508400_5768000,0.02040816326530612,1,48,165
1011,8588000_5628400,0.12048192771084337,10,73,158
1012,9295200_5556400,0.06306306306306306,7,104,452
1013,9152800_5816800,0.0967741935483871,6,56,205
1014,8493200_5768800,0.2198952879581152,42,149,274
1015,9300400_5559200,0.0,0,13,2
1016,8590800_5531600,0.0,0,8,4
1017,9063200_5688800,0.023529411764705882,2,83,250
1018,8492400_5767200,0.12626262626262627,25,173,621
1019,8496000_5768000,0.13664596273291926,22,139,130
1020,9160400_5821600,0.0,0,0,1
1021,8290000_5493600,0.04411764705882353,3,65,317
1022,8336800_5493600,0.0,0,233,9
1023,9143200_5819200,0.5,2,2,206
1024,9060000_5687600,0.11940298507462686,8,59,136
1025,8592800_5535600,0.03546099290780142,5,136,309
1026,9063600_5687600,0.43478260869565216,30,39,36
1027,9061200_5684000,0.22448979591836735,22,76,101
1028,9062400_5684800,0.20253164556962025,16,63,90
1029,9060800_5684000,0.5755395683453237,80,59,232
1030,9601200_6066400,0.08333333333333333,5,55,21
1031,9150000_5820400,0.0,0,4,16
1032,9377200_5529200,0.1111111111111111,15,120,265
1033,8496400_5777600,0.07518796992481203,10,123,444
1034,8370000_5551200,0.12631578947368421,12,83,14
1035,9065200_5678800,0.125,10,70,177
1036,9370000_5533200,0.0,0,0,118
1037,8501200_5772000,0.23943661971830985,34,108,189
1038,8494400_5767200,0.1552511415525114,34,185,701
1039,8492800_5773200,0.3496932515337423,57,106,266
1040,9370800_5517600,0.1,2,18,57
1041,8288800_5494000,0.06299212598425197,8,119,257
1042,8492000_5774000,0.056179775280898875,5,84,239
1043,8813600_5992800,0.0,0,21,58
1044,8500000_5768800,0.16666666666666666,16,80,63
1045,9266800_5669200,0.0,0,6,8
1046,9373600_5531200,0.05263157894736842,1,18,43
1047,9153200_5823200,0.0,0,26,1
1048,9375600_5526400,0.0,0,3,1
1049,8821600_5990800,0.0,0,0,5
1050,9368000_5524000,0.25874125874125875,37,106,107
1051,9151200_5812800,0.0,0,3,11
1052,9368000_5532800,0.03333333333333333,2,58,167
1053,9058000_5679600,0.1875,3,13,36
1054,8290800_5498800,0.1440677966101695,17,101,107
1055,9376000_5524400,0.0,0,0,50
1056,8590800_5534000,0.0,0,34,48
1057,8508400_5773200,0.22123893805309736,25,88,105
1058,9149200_5822000,0.02040816326530612,1,48,338
1059,9064000_5687600,0.11688311688311688,9,68,221
1060,9604800_6077200,0.0,0,0,2
1061,8496800_5768400,0.20114942528735633,35,139,218
1062,9283600_5865200,0.0,0,52,5
1063,9060400_5683200,0.4942528735632184,43,44,174
1064,9062000_5680000,0.05405405405405406,4,70,103
1065,8821200_5987600,0.1,6,54,93
1066,9363600_5514800,0.0,0,1,16
1067,8339200_5493200,0.0,0,49,6
1068,9060800_5691600,0.047619047619047616,2,40,156
1069,8495200_5776800,0.09243697478991597,11,108,431
1070,9300800_5561600,0.045454545454545456,1,21,4
1071,8590800_5538000,0.17037037037037037,23,112,169
1072,8492400_5776800,0.05825242718446602,6,97,176
1073,9606800_6077600,0.0,0,2,45
1074,9281200_5868400,0.12598425196850394,16,111,43
1075,9274400_5874000,0.0,0,2,174
1076,9362800_5518400,0.0,0,27,2
1077,9143600_5818400,0.3333333333333333,2,4,12
1078,9363200_5526800,0.1782178217821782,18,83,37
1079,8288800_5499200,0.0,0,6,3
1080,9365600_5521200,0.0547945205479452,4,69,75
1081,8495200_5765600,0.14473684210526316,11,65,66
1082,9156800_5816000,0.07575757575757576,10,122,781
1083,9143600_5814400,0.04,1,24,357
1084,9366800_5524800,0.20634920634920634,13,50,64
1085,9062800_5682800,0.047619047619047616,2,40,35
1086,9058800_5682000,0.14814814814814814,12,69,161
1087,8825600_5996000,0.06818181818181818,3,41,15
1088,8333600_5494000,0.045454545454545456,1,21,8
1089,9276400_5867600,0.15476190476190477,13,71,97
1090,8820000_5990000,0.06976744186046512,6,80,108
1091,9373600_5528000,0.12244897959183673,6,43,53
1092,8586800_5539200,0.09859154929577464,7,64,113
1093,9280000_5676400,0.0,0,17,164
1094,9265200_5670000,0.0,0,23,108
1095,8334400_5494800,0.0,0,35,1
1096,9150000_5814000,0.19298245614035087,22,92,298
1097,9063200_5681200,0.02857142857142857,1,34,112
1098,8508000_5766000,0.1111111111111111,9,72,235
1099,9280800_5871200,0.03076923076923077,2,63,2
1100,9146400_5819200,0.06521739130434782,6,86,352
1101,9300800_5562000,0.0,0,14,1
1102,9062800_5681600,0.18032786885245902,11,50,74
1103,9065200_5682800,0.022727272727272728,1,43,133
1104,9372400_5521200,0.16666666666666666,16,80,7
1105,8287600_5497600,0.06299212598425197,8,119,368
1106,9148000_5817200,0.1016949152542373,12,106,792
1107,9064400_5681600,0.04395604395604396,4,87,73
1108,8820800_5989200,0.09230769230769231,6,59,59
1109,8493200_5770800,0.0,0,17,15
1110,8338000_5494000,0.0,0,55,9
1111,8489600_5774400,0.06666666666666667,2,28,57
1112,8286800_5496000,0.16071428571428573,18,94,241
1113,9067200_5688800,0.125,1,7,18
1114,9370800_5531200,0.08333333333333333,1,11,21
1115,9375200_5523200,0.0,0,10,3
1116,9054800_5683600,0.14285714285714285,2,12,38
1117,9055200_5681200,0.0,0,1,1
1118,9274800_5873600,0.0,0,1,729
1119,8290800_5496800,0.09195402298850575,16,158,425
1120,8866800_5685600,0.0,0,3,2
1121,9151600_5816800,0.39759036144578314,66,100,303
1122,8490400_5769200,0.1402439024390244,23,141,308
1123,8369200_5551600,0.0,0,88,18
1124,8335600_5493600,0.19310344827586207,28,117,132
1125,9601600_6071200,0.10204081632653061,5,44,83
1126,8499600_5768800,0.225,18,62,138
1127,9062800_5679600,0.0,0,13,43
1128,8370400_5548400,0.0,0,63,9
1129,9154000_5816800,0.0,0,2,7
1130,9068400_5678800,0.13725490196078433,7,44,137
1131,9057600_5689200,0.0,0,8,18
1132,9153600_5815600,0.09302325581395349,8,78,126
1133,9060000_5689600,0.02912621359223301,3,100,348
1134,9272400_5669200,0.08602150537634409,8,85,60
1135,9058000_5688400,0.0,0,42,156
1136,9366400_5531200,0.0,0,3,209
1137,8588000_5533200,0.29333333333333333,66,159,450
1138,9296800_5561200,0.10606060606060606,7,59,88
1139,8492400_5773200,0.3217391304347826,37,78,192
1140,8586000_5544800,0.4722222222222222,68,76,123
1141,9066800_5678800,0.6666666666666666,2,1,1
1142,8598800_5535600,0.041666666666666664,4,92,276
1143,8495200_5772800,0.4303030303030303,71,94,332
1144,9068400_5680000,0.0,0,0,2
1145,9362400_5518400,0.0,0,40,284
1146,9066400_5679600,0.10416666666666667,5,43,264
1147,8495600_5774800,0.18018018018018017,40,182,202
1148,9275200_5867600,0.09090909090909091,37,370,286
1149,8505200_5764400,0.015873015873015872,1,62,64
1150,9063600_5685600,0.10843373493975904,9,74,171
1151,9064000_5688800,0.0625,2,30,103
1152,9057200_5691200,0.08602150537634409,8,85,295
1153,9061200_5680000,0.11538461538461539,6,46,80
1154,8814000_5992400,0.014285714285714285,1,69,63
1155,9066000_5688800,0.0,0,28,55
1156,9605200_6073200,0.17391304347826086,8,38,324
1157,9066800_5682800,0.0,0,4,76
1158,9062000_5684800,0.21333333333333335,16,59,111
1159,8813200_5989200,0.09090909090909091,5,50,42
1160,9367200_5528400,0.09375,9,87,99
1161,9280800_5675600,0.11538461538461539,6,46,94
1162,8590400_5538800,0.3724137931034483,54,91,88
1163,8492400_5769600,0.09090909090909091,14,140,147
1164,8491600_5769200,0.09868421052631579,15,137,58
1165,8335200_5493600,0.13978494623655913,13,80,59
1166,9060800_5689200,0.0,0,42,50
1167,9068400_5681200,0.0,0,9,3
1168,9293200_5559200,0.0,0,4,16
1169,8824800_5994800,0.14925373134328357,10,57,70
1170,9274000_5668800,0.0,0,47,72
1171,8829600_5993200,0.03571428571428571,2,54,36
1172,9066800_5677600,0.0,0,0,133
1173,8826800_5993200,0.0,0,12,49
1174,8864800_5684800,0.024390243902439025,2,80,26
1175,9280000_5871200,0.011494252873563218,2,172,17
1176,8863600_5687600,0.0,0,33,32
1177,9368800_5532400,0.0,0,0,191
1178,9065600_5683200,0.0,0,9,7
1179,8494400_5776000,0.1360544217687075,20,127,272
1180,8950800_5844400,0.0,0,2,14
1181,8496000_5775200,0.0,0,186,17
1182,8586800_5536400,0.1409090909090909,31,189,485
1183,9153200_5816400,0.17475728155339806,18,85,73
1184,8828000_5992000,0.23809523809523808,5,16,10
